id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
C02328;Herminia de Revilla;F;1966-03-16;San Miguel;2024-01-29;Bronce
C02329;Mauricio Pombo;M;1995-05-13;San Miguel;2025-01-02;Plata
C02330;Rosaura Lago Rosado;F;1975-10-13;Piura;2025-12-15;Bronce
C02331;Esther Palau Benítez;F;2006-08-05;Ate;2022-03-10;Bronce
C02332;Rosalinda Castells Bárcena;F;2007-07-17;Arequipa;2025-05-21;Plata
C02333;Paulino Tamarit-Mir;M;1961-12-24;Chiclayo;2025-08-04;Bronce
C02334;Plácido Olivé Goicoechea;M;1980-09-21;San Miguel;2024-08-05;Plata
C02335;Jimena Río Valencia;F;1987-07-04;Chiclayo;2021-05-11;Bronce
C02336;Ainoa Sanabria Barceló;F;2003-10-02;Chiclayo;2023-11-15;Bronce
C02337;Ana Belén Pablo Bas;F;2006-03-05;Huancayo;2022-11-20;Bronce
C02338;Vidal Amorós Tudela;M;1978-07-12;San Miguel;2025-04-15;Bronce
C02339;Hector Garrido Sans;M;1972-08-22;Arequipa;2024-12-15;Bronce
C02340;Eusebia Guerrero Verdejo;F;2005-09-25;Huancayo;2022-03-28;Plata
C02341;Noé Miranda-Agudo;M;2007-01-06;Piura;2021-10-15;Bronce
C02342;Maristela Carretero Belda;F;1988-06-13;Piura;2024-02-19;Bronce
C02343;Quique Ferreras Ibarra;M;2007-06-24;Piura;2025-05-02;Bronce
C02344;Silvestre Escudero Andreu;M;1990-04-19;Callao;2023-12-18;Bronce
C02345;Fito Borrell Burgos;M;2005-09-23;Callao;2024-05-08;Plata
C02346;Samuel Ramón;M;1976-05-10;Miraflores;2023-11-11;Plata
C02347;Casandra Báez Merino;F;1974-12-31;Los Olivos;2025-01-02;Plata
C02348;Leticia Botella Espinosa;F;1970-01-28;Piura;2022-07-07;Bronce
C02349;Moisés Bilbao Nicolás;M;1980-08-01;Callao;2021-12-27;Bronce
C02350;Ainara Barrera Barranco;F;1992-12-01;San Miguel;2021-12-30;Bronce
C02351;Lucía Alberola Acuña;F;1973-07-11;Callao;2023-01-13;Bronce
C02352;Lope Glauco Baños Duque;M;1966-05-01;Trujillo;2024-07-31;Bronce
C02353;Lupe Gil Ojeda;F;1961-07-28;La Molina;2024-11-20;Plata
C02354;Marcelo Perelló Elorza;M;2002-11-19;La Molina;2025-01-01;Bronce
C02355;Lilia Comas Salgado;F;1958-09-02;Los Olivos;2021-09-19;Bronce
C02356;Vicente Carreño-Mesa;M;2005-02-24;La Molina;2022-01-21;Bronce
C02357;Manolo Villegas Diego;M;2003-05-05;Piura;2023-12-23;Bronce
C02358;Casemiro Mariano Navas Sanz;M;2004-10-25;Callao;2024-03-22;Bronce
C02359;Ruben Samper;M;2005-08-13;San Miguel;2024-10-25;Oro
C02360;Evelia Hoz Pavón;F;1963-11-19;San Isidro;2026-04-02;Bronce
C02361;Ciríaco del Arnaiz;M;1975-03-01;Callao;2026-01-14;Bronce
C02362;Santiago de Vizcaíno;M;1961-04-05;No Especificado;2024-09-30;Bronce
C02363;Lope Vélez-Prado;M;1995-11-21;Callao;2024-09-09;Plata
C02364;Estrella Cerdá Samper;F;1996-03-25;Trujillo;2022-12-20;Bronce
C02365;Heriberto Rozas;M;1976-02-20;Callao;2023-12-10;Plata
C02366;Aránzazu del Tomé;F;1988-03-25;San Isidro;2023-01-12;Bronce
C02367;Rogelio Ballesteros Álamo;M;1999-10-03;Trujillo;2022-06-14;Plata
C02368;Fabio Durán Mir;M;1994-12-20;Cusco;2024-02-27;Bronce
C02369;Encarnacion Plaza Fabra;F;1974-10-27;Arequipa;2024-04-03;Plata
C02370;Pepita Verdugo;F;1983-10-11;Miraflores;2022-05-28;Plata
C02371;Nieves Arribas Garmendia;F;1961-08-29;No Especificado;2026-03-15;Plata
C02372;Pelayo Montero Beltran;M;1993-08-28;Piura;2023-12-19;Bronce
C02373;Miguel Mariano Alcántara Arrieta;M;2004-06-23;Trujillo;2022-07-17;Bronce
C02374;Ángela Manrique Acuña;F;2003-07-23;La Molina;2024-09-10;Bronce
C02375;Chus Porta Gracia;M;1975-11-11;Miraflores;2025-08-25;Bronce
C02376;Casemiro Cifuentes Hoz;M;1988-11-10;La Molina;2022-10-18;Oro
C02377;Noé Menendez;M;1967-03-09;Trujillo;2025-06-11;Bronce
C02378;Hernando Agustín Ricart;M;1999-09-05;Callao;2023-05-20;Bronce
C02379;Salomé Torrents Izaguirre;F;1987-09-26;Surco;2024-08-10;Plata
C02380;Alondra Sanchez;F;1963-03-27;Miraflores;2024-12-02;Plata
C02381;Merche Carbó Carlos;F;1964-10-17;No Especificado;2025-06-02;Bronce
C02382;Casandra Morán Diego;F;2005-04-08;Comas;2022-10-15;Bronce
C02383;Erasmo Macías;M;1971-05-03;Piura;2024-05-01;Bronce
C02384;Ricardo Carreras Prat;M;1999-04-27;Callao;2025-11-16;Bronce
C02385;Manu Valenciano Font;F;1963-02-21;San Isidro;2026-06-05;Bronce
C02386;Julia de Cantón;F;1968-02-06;Surco;2025-08-17;Plata
C02387;Anna Bauzà Herranz;F;1979-03-14;No Especificado;2023-09-05;Bronce
C02388;Ismael Armengol Vara;M;1996-05-26;Cusco;2022-06-16;Plata
C02389;Paola Monreal Arranz;F;1986-02-08;No Especificado;2026-12-03;Plata
C02390;Tito Iglesia Echevarría;M;1974-09-26;Miraflores;2022-07-07;Black
C02391;Genoveva Pinto Coronado;F;2005-06-10;Arequipa;2024-06-01;Bronce
C02392;Catalina Ferreras Narváez;F;1990-09-29;No Especificado;2023-09-08;Plata
C02393;Anastasia de Álvaro;F;1971-01-07;Surco;2022-04-27;Oro
C02394;Ester Barberá-Cantón;F;1992-02-20;Callao;2023-07-18;Plata
C02395;Adriana Doménech-Montoya;F;1975-10-16;Callao;2022-03-26;Bronce
C02396;Octavio Guillen Aguado;M;1976-09-05;Miraflores;2024-04-18;Bronce
C02397;Rebeca Carretero;F;2001-02-03;Ate;2025-04-11;Black
C02398;Lope Benavent Aller;M;1990-04-09;Arequipa;2026-03-01;Plata
C02399;Mireia Gabriela Lumbreras Pombo;F;1979-11-30;Cusco;2025-03-17;Plata
C02400;Mariano del Ochoa;M;2007-06-30;Callao;2024-08-29;Plata
C02401;Ágata de Santos;F;1984-04-06;San Isidro;2023-04-20;Plata
C02402;Eloísa Díaz Pont;F;2008-06-25;San Isidro;2025-11-12;Bronce
C02403;Pepita Almansa Rosales;F;1998-05-31;Trujillo;2022-03-27;Oro
C02404;Hernán de Quesada;M;1963-01-12;Trujillo;2024-10-08;Oro
C02405;Hermenegildo Robledo Rios;M;1980-06-24;No Especificado;2023-10-02;Bronce
C02406;Jesús Parra;M;1974-04-02;Arequipa;2024-10-19;Bronce
C02407;Paloma Fuster Hoyos;F;1967-10-24;Huancayo;2022-06-20;Oro
C02408;Ulises Parra Sierra;M;1985-01-13;Surco;2025-04-14;Oro
C02409;Glauco Melero;M;1967-08-20;Ate;2022-03-22;Bronce
C02410;Kike Santamaria Mas;M;2003-07-28;Chiclayo;2026-03-25;Oro
C02411;Hilario Amancio Flores Gaya;M;1974-02-02;Cusco;2025-11-27;Bronce
C02412;Juan Rosales;M;1965-11-27;Surco;2023-09-16;Bronce
C02413;Gabriela Dueñas Llano;F;2007-09-05;Miraflores;2024-11-16;Bronce
C02414;Miguela Quesada Figuerola;F;1964-05-13;Comas;2023-01-31;Black
C02415;Toño Castrillo Torrecilla;M;1972-12-21;Comas;2026-02-12;Bronce
C02416;Luisa Paulina Aranda Caballero;F;1997-06-13;Chiclayo;2021-12-13;Bronce
C02417;Águeda Baena Muñoz;F;2000-11-11;Cusco;2023-01-25;Plata
C02418;Cosme Contreras Garcés;M;1972-07-10;Miraflores;2021-07-11;Plata
C02419;Yéssica Estela Salom Taboada;F;1974-02-20;No Especificado;2022-05-22;Bronce
C02420;Armida Cuesta Cornejo;F;1965-07-01;Los Olivos;2022-09-02;Bronce
C02421;Guadalupe Candela Soria Lucas;F;1992-05-28;Surco;2025-12-21;Oro
C02422;Narcisa Collado Salgado;F;1961-07-30;Callao;2021-09-20;Bronce
C02423;Juana Pinilla;F;1981-04-29;Huancayo;2025-04-20;Plata
C02424;Omar Sebastian Pareja Sainz;M;1986-12-11;Surco;2022-06-03;Oro
C02425;Jose Luis Núñez Nicolás;M;2007-11-23;Chiclayo;2025-11-21;Bronce
C02426;Carmen Cepeda Marín;F;1991-10-02;Comas;2026-01-14;Bronce
C02427;Ruperto Figueras Montes;M;1971-09-25;San Miguel;2025-05-06;Bronce
C02428;Felicidad Uría Alcázar;F;1988-11-12;Ate;2024-06-06;Bronce
C02429;Germán Iriarte Fernandez;M;1983-03-24;San Isidro;2026-11-05;Bronce
C02430;Laura Montalbán Diaz;F;1959-03-28;Miraflores;2022-09-14;Plata
C02431;Dorotea Sanchez Roselló;F;1974-01-30;Arequipa;2022-11-14;Bronce
C02432;Mónica de Méndez;F;1985-12-03;Trujillo;2022-03-03;Oro
C02433;Adelina Paulina Aliaga Mate;F;1976-04-28;No Especificado;2025-12-23;Plata
C02434;Gala Araujo;F;1992-06-09;Miraflores;2022-09-11;Bronce
C02435;Florencio Pedraza;M;1998-04-17;Ate;2025-09-22;Bronce
C02436;Griselda Nogués;F;1963-05-31;Ate;2023-03-26;Plata
C02437;Mamen Ferrando Torrijos;F;1971-03-05;Miraflores;2021-12-08;Plata
C02438;Ángel de Montalbán;M;2001-04-29;San Isidro;2025-12-07;Black
C02439;Ruperta Castells Campo;F;1969-01-03;Comas;2022-05-26;Plata
C02440;Carmelo Gálvez Bonet;M;2001-06-10;Miraflores;2021-07-29;Bronce
C02441;Rafa Nogueira Bejarano;M;1964-08-27;Cusco;2024-10-08;Oro
C02442;Maximiano del Camacho;M;1988-05-19;Surco;2021-10-20;Bronce
C02443;Cornelio Bertrán Estevez;M;1961-04-19;La Molina;2026-03-17;Bronce
C02444;Iris Guijarro Gallo;F;1959-02-17;Huancayo;2021-12-01;Plata
C02445;Maura Ávila Fernández;F;1981-04-14;Ate;2022-01-07;Bronce
C02446;Marciano de Somoza;M;1971-07-05;Los Olivos;2024-11-08;Bronce
C02447;Ismael Esteban Vera;M;1956-10-11;Ate;2022-05-24;Bronce
C02448;Eleuterio Cobo Fajardo;M;1992-04-12;Los Olivos;2024-12-26;Bronce
C02449;Cecilia Exposito Montoya;F;1995-11-09;Ate;2022-08-25;Plata
C02450;Mercedes Martin;F;1987-10-23;Los Olivos;2024-01-08;Bronce
C02451;Concha Roldan Iglesia;F;1999-05-27;Ate;2025-02-22;Bronce
C02452;Abraham Infante-Lucena;M;1995-02-10;La Molina;2021-05-11;Bronce
C02453;Leire Núñez Barrena;F;1988-10-05;San Miguel;2025-07-20;Plata
C02454;Nereida Salmerón Albero;F;2007-05-05;Trujillo;2024-11-05;Bronce
C02455;Marita Pardo Bastida;F;1986-02-16;San Miguel;2025-02-07;Bronce
C02456;Javiera Palma Tenorio;F;1975-10-17;Huancayo;2023-01-02;Bronce
C02457;Estefanía de Gracia;F;1987-01-24;Cusco;2021-09-26;Bronce
C02458;Hernando Sola Serrano;M;1973-05-25;Surco;2025-11-06;Plata
C02459;Jesús Sobrino;M;1980-01-16;Los Olivos;2022-03-24;Bronce
C02460;Hugo Amat;M;2001-12-10;Cusco;2025-05-28;Plata
C02461;Trinidad Company;M;1977-04-19;San Miguel;2021-06-08;Bronce
C02462;Bárbara Espejo Gaya;F;1961-06-18;Arequipa;2023-06-15;Bronce
C02463;Elba Navas Figuerola;F;1957-08-28;Callao;2023-06-16;Bronce
C02464;Saturnina Lobato Goñi;F;1966-05-29;No Especificado;2024-06-07;Oro
C02465;Inocencio del Cuesta;M;1981-11-14;Miraflores;2024-10-20;Bronce
C02466;Balduino Bautista Morales;M;1993-03-29;Callao;2024-08-07;Oro
C02467;Desiderio Villena Urrutia;M;1998-04-26;No Especificado;2023-07-30;Bronce
C02468;Encarnita Cuadrado Nevado;F;1989-04-24;Trujillo;2024-11-22;Plata
C02469;Mariano Carro;M;1987-07-09;Los Olivos;2024-02-18;Bronce
C02470;Paola Perea Castellanos;F;1975-09-30;Comas;2026-04-20;Bronce
C02471;Agapito Salvador Pelayo;M;1978-03-19;Ate;2022-07-23;Bronce
C02472;Noemí Guillen Milla;F;1989-06-28;Arequipa;2025-12-18;Bronce
C02473;Roberta del Niño;F;1986-07-18;Huancayo;2023-02-26;Plata
C02474;Virgilio Castejón Montserrat;M;1997-04-03;Ate;2024-05-05;Bronce
C02475;Paulino Gálvez Ibañez;M;1981-12-08;Miraflores;2023-11-03;Bronce
C02476;Faustino Vicente Bustos;M;1976-07-03;Arequipa;2022-04-04;Plata
C02477;Apolinar Ángel Tudela;M;1980-08-03;La Molina;2025-12-16;Bronce
C02478;Anabel Sancho Porras;F;1996-12-15;Surco;2025-02-06;Bronce
C02479;Olivia Clemente Pascual;F;2000-11-08;No Especificado;2021-10-26;Bronce
C02480;Consuelo Acero Morán;F;1975-01-19;Cusco;2024-07-31;Black
C02481;Blanca Llamas-Montero;F;1981-09-25;Comas;2023-01-27;Plata
C02482;Chus Fabra-Carreño;F;1971-11-26;Ate;2021-10-28;Bronce
C02483;Juan Francisco Varela Lumbreras;M;1969-09-06;Los Olivos;2023-05-18;Bronce
C02484;Emma Julián Fuente;F;1964-01-09;Los Olivos;2021-08-26;Oro
C02485;Ani Pedrosa;F;1980-09-15;Ate;2026-01-01;Bronce
C02486;Jacinto Piña Crespo;M;1987-05-30;Cusco;2025-04-04;Bronce
C02487;Eli Sarmiento Llorente;F;1966-10-25;Trujillo;2024-05-07;Plata
C02488;Candelas Castells Moraleda;F;2006-03-31;Callao;2022-02-19;Bronce
C02489;Mamen Tejada Peinado;F;1963-11-26;Chiclayo;2025-08-14;Plata
C02490;Malena Amigó;F;1989-03-25;La Molina;2024-09-15;Bronce
C02491;Carmina Morera;F;1988-05-29;Piura;2025-04-08;Bronce
C02492;Etelvina Ariza Vidal;F;1959-09-06;Ate;2025-01-20;Bronce
C02493;Jose Ramón Bartolomé Bayo;M;1963-10-22;Huancayo;2022-11-01;Plata
C02494;Oriana Gutierrez Briones;F;1995-10-09;Ate;2026-04-24;Bronce
C02495;Anita Rey Nuñez;F;1995-07-29;Trujillo;2023-12-13;Plata
C02496;Américo Zamorano-Rico;M;1989-11-26;Comas;2023-06-23;Plata
C02497;Leocadio Borrás Galan;M;1979-07-11;Miraflores;2022-04-02;Bronce
C02498;Danilo Heras Barbero;M;1990-01-21;Surco;2024-09-04;Bronce
C02499;Milagros Gomis Tejero;F;1958-09-26;La Molina;2022-08-09;Black
C02500;Carmelo Cervantes Valle;M;1973-02-21;Huancayo;2023-06-08;Bronce
C02501;Agapito Viana;M;1996-05-03;Surco;2023-12-13;Bronce
C02502;Malena Bayo;F;1958-08-14;La Molina;2024-05-06;Oro
C02503;Darío Tur Aguilar;M;1974-12-09;Huancayo;2021-03-12;Bronce
C02504;Liliana Córdoba Puerta;F;1967-06-08;Trujillo;2024-01-03;Bronce
C02505;Epifanio Eliseo Perelló Vicente;M;1976-09-22;Comas;2025-08-20;Bronce
C02506;Eduardo Florencio Ferrán Morillo;M;2003-03-22;Surco;2023-06-17;Bronce
C02507;Jaime Andres Salinas;M;1987-11-27;Surco;2024-09-24;Plata
C02508;Regina Ramirez-Fuentes;F;1966-02-21;San Isidro;2021-09-24;Bronce
C02509;Perlita Fuster Folch;F;1996-01-14;San Isidro;2025-02-23;Plata
C02510;Serafina Gargallo Mateos;F;1975-04-19;La Molina;2021-10-17;Bronce
C02511;Loreto Iniesta Gaya;M;1983-02-08;Trujillo;2023-01-19;Plata
C02512;Severino Escrivá Múgica;M;1967-04-06;La Molina;2026-03-09;Bronce
C02513;Plácido Morán;M;1980-04-05;Arequipa;2023-06-14;Bronce
C02514;Águeda Tur Tenorio;F;1985-09-10;San Miguel;2022-06-12;Oro
C02515;Antonio Campo Abad;M;2000-11-13;Cusco;2024-07-28;Black
C02516;Eli Abad Mateos;F;1979-03-09;No Especificado;2025-10-02;Oro
C02517;Atilio Baeza Pedro;M;1967-09-23;Chiclayo;2022-06-19;Oro
C02518;Raimundo Peralta;M;1960-06-27;Chiclayo;2023-08-01;Bronce
C02519;Eustaquio Arana Carretero;M;1972-03-27;San Miguel;2022-10-27;Plata
C02520;Azeneth Anglada Tamayo;F;1965-08-10;Piura;2022-01-30;Black
C02521;Jessica Llano León;F;1957-09-14;Huancayo;2024-04-19;Plata
C02522;Patricia Coronado Garriga;F;1959-12-02;Ate;2024-11-11;Plata
C02523;Alma Valencia Rosell;F;1999-09-17;San Isidro;2023-07-23;Oro
C02524;Maricruz Arregui Barroso;F;2006-06-02;Arequipa;2025-02-11;Plata
C02525;Pacífica Tello Franco;F;1998-03-25;San Miguel;2021-08-24;Oro
C02526;Trini Fabra Guitart;F;1992-05-23;Piura;2025-07-07;Plata
C02527;Trinidad Rozas Torres;F;1997-09-16;Miraflores;2025-01-17;Plata
C02528;Eloísa Pascual Borrego;F;1987-08-18;Ate;2023-09-10;Plata
C02529;Macaria de Perea;F;1990-10-11;La Molina;2023-10-05;Oro
C02530;Luz Coello-Montes;F;1994-10-04;Los Olivos;2023-03-27;Plata
C02531;Marisa Querol Perales;F;1980-11-02;Piura;2023-03-28;Plata
C02532;Brunilda Urrutia Raya;F;1975-04-08;Piura;2023-08-26;Bronce
C02533;Dolores Vicenta Cervantes Méndez;F;2004-08-12;San Isidro;2024-09-13;Bronce
C02534;Primitiva de Arnau;F;1974-05-22;Huancayo;2026-01-17;Plata
C02535;María Belén Noguera Cuervo;F;2000-10-14;La Molina;2024-05-07;Bronce
C02536;Sara Prieto Bilbao;F;1999-05-07;Comas;2025-10-11;Plata
C02537;Lalo Arnaiz-Vizcaíno;M;1961-12-05;No Especificado;2021-07-19;Oro
C02538;Natalia Cózar-González;F;1992-05-02;Chiclayo;2025-05-27;Bronce
C02539;Bautista del Perea;M;1985-01-18;Huancayo;2023-06-21;Plata
C02540;Constanza Ortega;F;1995-09-07;Huancayo;2024-11-28;Plata
C02541;Daniel Santiago Cortés;M;1999-11-30;Trujillo;2025-06-12;Plata
C02542;Otilia Abascal Vargas;F;1998-02-15;Chiclayo;2023-12-18;Bronce
C02543;Nélida Medina Herranz;F;1995-10-31;Los Olivos;2023-01-07;Oro
C02544;Macarena Bárcena Feijoo;F;1957-10-02;San Miguel;2021-09-05;Bronce
C02545;Claudia Estevez Bellido;F;1960-01-07;Surco;2023-10-03;Plata
C02546;Ileana Pallarès Quintana;F;1957-01-29;Trujillo;2024-06-19;Oro
C02547;Gala Perera Galindo;F;1972-04-29;Trujillo;2024-07-28;Bronce
C02548;Maximino de Tur;M;2007-05-02;Comas;2023-12-27;Plata
C02549;Albino Jaume Sáenz;M;2001-04-23;San Miguel;2023-06-01;Black
C02550;Rogelio Cabañas-Rocamora;M;1992-02-05;Miraflores;2024-07-30;Bronce
C02551;Noa Trujillo Amores;F;1976-04-15;Los Olivos;2026-07-04;Oro
C02552;Juanita Iniesta Briones;F;1960-11-04;San Miguel;2025-02-02;Bronce
C02553;Javi Pino Navas;M;1969-01-30;Surco;2026-05-15;Plata
C02554;Felix Menendez Sanmiguel;M;1967-10-17;Chiclayo;2023-07-19;Bronce
C02555;Octavio Castellanos Anaya;M;2005-05-03;Ate;2023-09-18;Bronce
C02556;Cipriano Sierra-Llobet;M;1992-10-11;San Miguel;2023-09-06;Bronce
C02557;Montserrat Atienza-Isern;F;1986-12-25;Callao;2024-12-17;Bronce
C02558;Carmelita del Marcos;F;2000-11-29;Trujillo;2021-09-21;Plata
C02559;Fito Ignacio Canals Cortina;M;2006-11-22;Comas;2021-11-27;Bronce
C02560;Jose Carlos de Adán;M;1976-09-01;Cusco;2025-10-03;Plata
C02561;Reina Peñas Arranz;F;1972-03-31;San Miguel;2022-08-17;Bronce
C02562;Sonia Leire Granados Sales;F;1998-07-26;La Molina;2026-11-03;Bronce
C02563;Aureliano Córdoba Chaparro;M;1963-05-25;Trujillo;2026-05-05;Bronce
C02564;Lope Albano Ríos Valderrama;M;1975-06-08;Huancayo;2024-12-18;Bronce
C02565;Olga Zapata Pedrosa;F;1989-07-16;Los Olivos;2022-01-19;Bronce
C02566;Ale del Rubio;M;1985-07-04;Cusco;2023-08-09;Plata
C02567;Antonia Jódar Pallarès;F;1981-03-18;San Isidro;2024-01-09;Bronce
C02568;Wilfredo Cervantes Carrillo;M;1957-10-14;Comas;2021-12-14;Plata
C02569;Natalia Ferrándiz Salmerón;F;1990-04-11;Trujillo;2024-03-19;Plata
C02570;Eleuterio Tejedor-Batlle;M;2007-05-01;Ate;2024-10-03;Bronce
C02571;Haydée Azahar Ariño Guerra;F;1967-01-22;San Miguel;2023-02-01;Bronce
C02572;Adelina Peral;F;1959-08-26;San Isidro;2025-05-28;Bronce
C02573;Luciana Larrañaga Agullo;F;1972-04-21;Callao;2025-07-09;Bronce
C02574;Édgar Hervás Tenorio;M;1998-03-11;Comas;2022-06-16;Plata
C02575;Judith del Gargallo;F;1961-06-09;San Isidro;2023-06-08;Bronce
C02576;Timoteo Belda-Coll;M;1991-03-21;Ate;2025-09-30;Plata
C02577;Teodora Bayo Tejedor;F;1983-03-24;Arequipa;2026-05-21;Oro
C02578;Celestino Duilio Reyes Pardo;M;2005-04-14;Chiclayo;2025-07-08;Bronce
C02579;América Rosales;F;1958-06-10;La Molina;2023-07-02;Bronce
C02580;Alberto Fernández;M;1991-06-16;Arequipa;2026-02-08;Plata
C02581;Javiera Gomila;F;1995-06-16;Miraflores;2022-02-25;Bronce
C02582;Rosa Liliana Ramos Criado;F;1969-01-29;San Miguel;2024-03-02;Plata
C02583;Rolando de Roselló;M;1987-09-20;Cusco;2023-07-31;Plata
C02584;Anselma Coello-Ariño;F;1975-09-29;Ate;2023-06-18;Plata
C02585;Mirta del Mateos;F;2000-01-07;Surco;2024-07-03;Plata
C02586;Tania Soriano Vidal;F;1981-11-23;Cusco;2025-04-03;Plata
C02587;Ovidio Lino Cervantes Soria;M;1974-01-21;Los Olivos;2024-12-05;Plata
C02588;Juan Pablo Villanueva Barros;M;1969-08-12;La Molina;2022-05-11;Oro
C02589;Trinidad Malo Vilanova;F;1968-05-18;Miraflores;2026-02-01;Black
C02590;Wilfredo Heras Feijoo;M;1974-08-26;Trujillo;2023-01-13;Bronce
C02591;Lorenza Reina Lopez;F;1970-03-04;Chiclayo;2023-12-08;Bronce
C02592;Rebeca Chaparro Marquez;F;1966-05-30;Cusco;2024-11-25;Bronce
C02593;Leonel Montesinos-Fuente;M;1998-10-01;San Isidro;2024-05-22;Oro
C02594;Benigno Manuel Huerta;M;1967-03-25;Comas;2025-05-31;Black
C02595;Ciriaco Valdés Perera;M;1969-04-21;Chiclayo;2023-11-29;Plata
C02596;Úrsula Segovia Noguera;F;1964-02-21;La Molina;2024-04-07;Black
C02597;Beatriz Peñas Pozuelo;F;1956-09-13;Trujillo;2022-06-16;Oro
C02598;Áurea Uría Sanz;F;2005-02-18;Trujillo;2024-03-27;Oro
C02599;Lina Rivero Flor;F;1970-07-05;Trujillo;2026-05-10;Bronce
C02600;Martirio de Tamayo;F;1979-06-04;Comas;2023-01-25;Plata
C02601;Cipriano Casado Pardo;M;1996-01-21;San Isidro;2026-06-02;Plata
C02602;Teo Becerra Lobato;M;1962-02-13;San Miguel;2024-02-28;Plata
C02603;Rita Báez Rocha;F;1967-03-09;Chiclayo;2025-11-29;Bronce
C02604;Amor Adelardo Cantón Nebot;M;2007-04-29;Huancayo;2025-01-25;Plata
C02605;Ildefonso Hernandez Gual;M;1967-12-29;Miraflores;2024-06-30;Bronce
C02606;Leoncio Otero Guzmán;M;1964-02-06;Surco;2024-04-02;Bronce
C02607;Rafaela Gimeno Duarte;F;1998-05-06;Trujillo;2025-02-08;Plata
C02608;Macarena Alemany Cueto;F;1961-09-04;Arequipa;2025-03-03;Bronce
C02609;Sandalio Torre Casanovas;M;1961-04-07;La Molina;2025-08-09;Bronce
C02610;Dalila Segura Daza;F;2002-11-27;Comas;2026-01-15;Bronce
C02611;Balduino Acero Haro;M;1991-06-06;Surco;2023-09-02;Bronce
C02612;Susana Gabriela Salmerón García;F;1968-08-08;San Miguel;2025-09-11;Bronce
C02613;Olivia Saldaña;F;1979-07-17;Comas;2025-03-01;Plata
C02614;Susanita Pinto;F;1957-09-23;Huancayo;2025-04-16;Bronce
C02615;Vera Tur Rueda;F;1997-08-02;Comas;2024-08-02;Plata
C02616;Ainara Valera Vera;F;1988-07-17;San Isidro;2025-08-26;Plata
C02617;Cristian Gilberto Cobos Berenguer;M;1987-12-10;Surco;2024-12-18;Oro
C02618;Carla Quintero;F;1967-04-21;La Molina;2023-01-27;Bronce
C02619;Emigdio Ibarra;M;1993-09-15;Huancayo;2025-12-12;Plata
C02620;Marcelo Soria;M;2006-06-25;Miraflores;2024-11-26;Bronce
C02621;Domingo Mohamed Barón Santamaria;M;1993-10-08;Los Olivos;2021-08-20;Oro
C02622;Fabiola Fernanda Piquer Almagro;F;1982-01-22;La Molina;2025-02-02;Bronce
C02623;Anunciación Ruiz;F;1969-10-14;Comas;2022-08-26;Bronce
C02624;Xavier Juan Tejero;M;1964-01-10;Piura;2022-09-08;Bronce
C02625;Mireia Lorena Ferrán Arce;F;2007-06-12;Ate;2023-04-28;Bronce
C02626;Artemio Cuenca Bru;M;1988-07-13;Los Olivos;2024-03-31;Bronce
C02627;Aníbal Zapata Jara;M;1980-03-02;Arequipa;2022-12-20;Bronce
C02628;Emilio Estevez;M;1968-06-11;Callao;2023-01-22;Oro
C02629;Anastasio Guardiola-Briones;M;1988-10-25;Miraflores;2024-05-05;Plata
C02630;Ernesto Sosa Rocha;M;2003-01-24;Ate;2022-09-09;Bronce
C02631;Marcial Benítez Bautista;M;1996-09-18;Surco;2022-11-07;Plata
C02632;Juanito Casanova Sevillano;M;1985-04-22;Comas;2023-05-05;Oro
C02633;Carmelo Estévez Hoyos;M;1997-06-12;Huancayo;2023-02-16;Plata
C02634;Raquel Lladó Vilanova;F;1998-10-27;Trujillo;2023-12-29;Bronce
C02635;Georgina Cepeda Diego;F;1959-01-17;Callao;2022-04-18;Black
C02636;Dionisio Pedrero Lorenzo;M;1980-07-28;Miraflores;2023-07-10;Bronce
C02637;Oriana Hurtado Cáceres;F;1989-10-25;Cusco;2025-03-28;Bronce
C02638;Gonzalo Cerdán Abascal;M;1971-06-19;Arequipa;2024-02-17;Black
C02639;Nicolasa del Quintero;F;2002-09-29;Cusco;2023-10-28;Bronce
C02640;Felicidad Quirós-Iglesias;F;1983-10-01;La Molina;2023-07-14;Bronce
C02641;Tecla Valero-Cases;F;1998-05-19;Piura;2022-07-18;Bronce
C02642;Flor Soledad Martín Carlos;F;1987-12-16;San Isidro;2023-07-23;Plata
C02643;Emperatriz Pereira;F;1957-09-10;Trujillo;2023-04-12;Bronce
C02644;Concepción Rozas Colom;F;1979-05-12;Piura;2024-07-06;Bronce
C02645;Moreno Matas Prieto;M;1969-03-30;Comas;2021-10-08;Bronce
C02646;Yaiza Saavedra Iriarte;F;1981-03-11;La Molina;2023-10-28;Black
C02647;Florencia de Sierra;F;1963-04-25;San Miguel;2026-04-01;Oro
C02648;Blanca Cadenas Marqués;F;1975-12-24;Comas;2023-04-02;Bronce
C02649;Vicente Rosselló;M;1960-08-04;Los Olivos;2022-12-22;Bronce
C02650;Mamen Tejada-Arjona;F;2005-04-02;San Miguel;2025-10-19;Bronce
C02651;Anastasio del Muñoz;M;1966-08-04;Huancayo;2026-01-23;Plata
C02652;Adelina Cadenas Coello;F;1995-03-27;Trujillo;2024-04-16;Plata
C02653;Albano Vergara Gil;M;1989-04-28;Trujillo;2023-05-10;Oro
